osm_id,highway,button_operated,crossing,traffic_signals:sound,traffic_signals:vibration,bus,public_transport,layer,name,name:de,name:en,name:hy,name:ru,operator,railway,subway,wikidata,wikipedia,crossing:island,traffic_calming,entrance,ref,addr:city,addr:country,addr:district,addr:housenumber,addr:postcode,addr:region,addr:street,amenity,atm,branch,branch:en,branch:hy,branch:ru,brand,brand:en,brand:hy,brand:ru,brand:wikidata,cash_in,contact:facebook,email,opening_hours,operator:en,operator:hy,operator:ru,operator:wikidata,phone,website,cuisine,internet_access,check_date,delivery,wheelchair,fax,contact:phone,Մելնիցա,int_name,outdoor_seating,direction,maxspeed,crossing_ref,check_date:opening_hours,payment:cash,payment:debit_cards,shop,historic,tourism,facebook,payment:credit_cards,artist_name,memorial,name:fr,tactile_paving,traffic_signals,crossing:markings,bench,bin,covered,minibus,shelter,lit,automated,self_service,currency:AMD,drive_through,contact:instagram,contact:linkedin,contact:twitter,contact:youtube,barrier,smoking,fountain,level,location,operator:wikipedia,note,designation,healthcare,enforcement,disused:shop,internet_access:fee,rooms,religion,access,bollard,vehicle,start_date,artwork_type,memorial:conflict,addr:full,contact:email,addr:floor,indoor,official_name,official_name:en,official_name:hy,official_name:ru,short_name,short_name:en,short_name:hy,short_name:ru,payment:mastercard,payment:visa,payment:visa_electron,clothes,capacity,takeaway,bicycle,foot,motor_vehicle,alt_name,brand:wikipedia,payment:american_express,contact:website,disused:amenity,craft,office,phone_1,bic,opening_hours:signed,leisure,diet:vegetarian,traffic_signals:direction,email_1,internet_access:ssid,bicycle_parking,name:signed,description,fee,opening_hours:covid19,parking,kerb,aerialway,supervised,surface,stars,currency:EUR,currency:RUB,currency:USD,fixme,network:wikidata,station,dispensing,museum,name:ca,display,faces,support,air_conditioning,contact:whatsapp,inscription,building,diet:vegan,addr:city:en,addr:street:en,information,club,wheelchair:description:en,wheelchair:description:hy,wheelchair:description:ru,departures_board,beauty,healthcare:speciality,denotation,leaf_cycle,natural,payment:arca,payment:easypay,payment:idram,payment:mobidram,payment:telcell,payment:contactless,payment:cryptocurrencies,payment:diners_club,payment:discover_card,payment:electronic_purses,payment:jcb,payment:maestro,payment:visa_debit,toilets:handwashing,toilets:access,toilets:wheelchair,waste,payment:mir,stele,cash_out,man_made,vending,bottle,name:am,backrest,material,seats,operator:ref,contact:tiktok,description:ru,currency:BNB,currency:BUSD,currency:ETH,currency:TRX,currency:USDC,currency:USDT,currency:XBT,currency:XMR,massage,image,contact:pinterest,payment:coins,payment:notes,diet:gluten_free,contact:telegram,sport,brewery,addr:apartment,description:hy,lanes,old_name:en,old_name:hy,oneway,sidewalk:both,smoothness,name:etymology:wikidata,old_name,old_name:ru,colour,electrified,frequency,gauge,tunnel,voltage,living_street,building:levels,wikipedia:ru,building:architecture,additional levels,building:material,roof:shape,roof:levels,lanes:forward,motorcar:forward,theatre:genre,country,diplomatic,embassy,official_name:de,target,height,name:es,landuse,check_date:smoothness,sidewalk:left,sidewalk:right,turn:lanes,loc_name,service,lanes:backward,turn:lanes:backward,turn:lanes:forward,lanes:through,lanes:turnright,maxspeed:type,lines,sidewalk,int_ref,ref:en,shoulder,name:hi-Latn,bridge,maxheight,was:building:levels,junction,handrail,incline,ramp,step_count,horse,width,denomination,noname,water,abandoned,footway,was:building,power,was:amenity,lanes:turnleft,ramp:stroller,fence_type,alt_name:ru,building:levels:underground,payment:apple_pay,payment:google_pay,toilets,intermittent,nohousenumber,maxweight:signed,government,language:ru,name:ka,service_times,was:shop,building:flats,admin_level,boundary,pets_allowed,conveying,check_date:surface,sidewalk:left:surface,sidewalk:both:surface,wall,ramp:wheelchair,type,capital,is_in:continent,is_in:country,is_in:country_code,ISO3166-2,name:ab,name:ady,name:af,name:ak,name:an,name:ar,name:arz,name:ast,name:av,name:avk,name:awa,name:az,name:azb,name:ba,name:ban,name:bat-smg,name:bcl,name:be,name:be-tarask,name:bg,name:bn,name:bo,name:br,name:bs,name:bxr,name:cdo,name:ce,name:ceb,name:ckb,name:crh,name:cs,name:cv,name:cy,name:da,name:diq,name:el,name:eo,name:et,name:eu,name:fa,name:ff,name:fi,name:frp,name:fy,name:ga,name:gag,name:gd,name:gl,name:gv,name:haw,name:he,name:hi,name:hif,name:hr,name:hsb,name:ht,name:hu,name:hyw,name:ia,name:id,name:ie,name:ilo,name:io,name:is,name:it,name:ja,name:jv,name:kaa,name:kab,name:kk,name:kn,name:ko,name:ku,name:kv,name:ky,name:la,name:lad,name:lb,name:lez,name:li,name:lij,name:lmo,name:lt,name:lv,name:lzh,name:mdf,name:mg,name:mhr,name:mi,name:mk,name:ml,name:mn,name:mni,name:mr,name:ms,name:myv,name:mzn,name:nah,name:nan,name:ne,name:nl,name:nn,name:no,name:nov,name:ny,name:oc,name:os,name:pa,name:pap,name:pih,name:pl,name:pms,name:pnb,name:pt,name:qu,name:ro,name:rw,name:sa,name:sah,name:sat,name:sc,name:scn,name:sco,name:sd,name:sh,name:simple,name:sk,name:sl,name:sn,name:sq,name:sr,name:su,name:sv,name:sw,name:szl,name:ta,name:te,name:tg,name:th,name:tk,name:tl,name:tr,name:tt,name:tw,name:udm,name:ug,name:uk,name:ur,name:uz,name:vec,name:vep,name:vi,name:vls,name:vo,name:vro,name:war,name:wuu,name:xmf,name:yi,name:yo,name:yue,name:zea,name:zh,place,from,network,public_transport:version,route,to,restriction,route_master,sss,charge,WKT
"7714767",,,,,,,"stop_area",,"Բարեկամություն",,"Barekamutyun","Բարեկամություն","Дружба",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ереванский метрополитен имени Карена Демирчяна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"public_transport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GEOMETRYCOLLECTION (POINT (44.4951329 40.1970066), POINT (44.4950125 40.1968713))"
"7714769",,,,,,,"stop_area",,"Մարշալ Բաղրամյան",,"Marshal Baghramyan","Մարշալ Բաղրամյան","Маршал Баграмян",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"public_transport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GEOMETRYCOLLECTION (POINT (44.5079043 40.1915698), POINT (44.5078872 40.1914218))"
"7714772",,,,,,,"stop_area",,"Երիտասարդական",,"Yeritasardakan","Երիտասարդական","Еритасардакан",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"public_transport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GEOMETRYCOLLECTION (POINT (44.519885 40.1862126), POINT (44.51979 40.1862229), POINT (44.5199888 40.1861679), POLYGON ((44.5200148 40.1866384, 44.520092 40.1866168, 44.5201693 40.1865951, 44.5197639 40.1857518, 44.5196885 40.185773, 44.5196093 40.1857952, 44.5200148 40.1866384)), POINT (44.5213653 40.1873513))"
"7714788",,,,,,,"stop_area",,"Հանրապետության Հրապարակ",,"Republic Square","Հանրապետության Հրապարակ","Площадь Республики",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"public_transport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GEOMETRYCOLLECTION (POINT (44.5156444 40.1775292), POINT (44.5154458 40.1775842))"
"7714802",,,,,,,"stop_area",,"Զորավար Անդրանիկ",,"General Andranik","Զորավար Անդրանիկ","Зоравар Андраник",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"public_transport",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GEOMETRYCOLLECTION (POINT (44.5122631 40.1711791), POINT (44.512157 40.1713188))"
"7963912",,,,,,,,,,,"Yerevan Metro Line 1 (Southbound)",,,,,,"Q30750331",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"route",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Բարեկամություն","Երևանի մետրոպոլիտեն","2","subway","Գարեգին Նժդեհի հրապարակ",,,,,"GEOMETRYCOLLECTION (POINT (44.4950125 40.1968713), POINT (44.5078872 40.1914218), POINT (44.51979 40.1862229), POLYGON ((44.5200148 40.1866384, 44.520092 40.1866168, 44.5201693 40.1865951, 44.5197639 40.1857518, 44.5196885 40.185773, 44.5196093 40.1857952, 44.5200148 40.1866384)), POINT (44.5154458 40.1775842), POINT (44.512157 40.1713188), LINESTRING (44.5084006 40.1666516, 44.5084461 40.1669392, 44.5085481 40.1673008, 44.5087288 40.1678229, 44.5090369 40.1685161, 44.5094501 40.1692944, 44.5099068 40.1699542, 44.5103782 40.1704161, 44.5110501 40.1708076, 44.5116473 40.1710939, 44.512157 40.1713188, 44.5126668 40.1715436, 44.5129055 40.1716594, 44.5133078 40.1719299, 44.5136297 40.1723726, 44.5139408 40.1730326, 44.5141982 40.1737089, 44.5148581 40.1758485, 44.5150259 40.1765882, 44.5152444 40.177162, 44.5154458 40.1775842, 44.5156471 40.1780063, 44.5195871 40.1858011, 44.51979 40.1862229, 44.519993 40.1866447, 44.5203888 40.1877749, 44.5205176 40.1886068, 44.5204975 40.1889733, 44.5203781 40.1893444, 44.5202257 40.1896593, 44.5199369 40.1899843, 44.5195632 40.1902588, 44.5190477 40.1905164, 44.5183937 40.1906902, 44.5177705 40.1907719, 44.5084721 40.191379, 44.5078872 40.1914218, 44.5073022 40.1914647, 44.5064762 40.1915389, 44.5056193 40.1916397, 44.5048723 40.1918093, 44.504258 40.1920408, 44.5036004 40.1923687, 44.4989344 40.1948152, 44.4954974 40.1966172, 44.4950125 40.1968713, 44.4945277 40.1971254))"
"7963913",,,,,,,,,,,"Yerevan Metro Line 1",,,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"red",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"route_master",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Երևանի մետրոպոլիտեն",,,,,"subway",,,"GEOMETRYCOLLECTION EMPTY"
"9363292",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restriction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_left_turn",,,,"GEOMETRYCOLLECTION (LINESTRING (44.5183489 40.1860203, 44.518372 40.1860408), POINT (44.518372 40.1860408), LINESTRING (44.5180318 40.1862939, 44.5182813 40.1861071, 44.5183379 40.1860647, 44.518372 40.1860408))"
"9363293",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restriction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_u_turn",,,,"GEOMETRYCOLLECTION (LINESTRING (44.5183489 40.1860203, 44.518372 40.1860408), POINT (44.518372 40.1860408), LINESTRING (44.5183489 40.1860203, 44.518372 40.1860408))"
"9363294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restriction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_u_turn",,,,"GEOMETRYCOLLECTION (LINESTRING (44.5172466 40.1851018, 44.5173792 40.1852086, 44.5183278 40.1860026, 44.5183489 40.1860203), POINT (44.5172466 40.1851018), LINESTRING (44.5172466 40.1851018, 44.5173792 40.1852086, 44.5183278 40.1860026, 44.5183489 40.1860203))"
"9363295",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restriction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_u_turn",,,,"GEOMETRYCOLLECTION (LINESTRING (44.5171098 40.1849865, 44.5172466 40.1851018), POINT (44.5172466 40.1851018), LINESTRING (44.5171098 40.1849865, 44.5172466 40.1851018))"
"9363296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restriction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_left_turn",,,,"GEOMETRYCOLLECTION (LINESTRING (44.5171098 40.1849865, 44.5172466 40.1851018), POINT (44.5172466 40.1851018), LINESTRING (44.5172466 40.1851018, 44.5171157 40.1852308, 44.5163206 40.1861649))"
"9363300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restriction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_u_turn",,,,"GEOMETRYCOLLECTION (POINT (44.5163206 40.1861649))"
"9363301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restriction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_straight_on",,,,"GEOMETRYCOLLECTION (POINT (44.5163206 40.1861649))"
"9363302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restriction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no_straight_on",,,,"GEOMETRYCOLLECTION (POINT (44.5163206 40.1861649))"
